hpoID	hpoLabel	deltaZ	pValue	nGenes
HP:0008784	Wide capital femoral epiphyses	-0.0104661086481		1
HP:0008785	Delayed ossification of pubic rami	-0.035609899375		1
HP:0007574	Generalized bronze hyperpigmentation	-0.0303168284738		1
HP:0008780	Congenital bilateral hip dislocation	0.0101940880139		1
HP:0008783	Wide proximal femoral metaphysis	-0.0615796271822		1
HP:0009831	Mononeuropathy	0.0426064371119		1
HP:0030281	Cervical C3/C4 vertebral fusion	-0.0155796243088		1
HP:0030280	Rib gap	-0.0398271530412		1
HP:0100362	Aplasia of the phalanges of the 3rd toe	-0.175748941694		1
HP:0012305	Coarctation of the descending aortic arch	0.0807849251512		1
HP:0006825	Pallor of dorsal columns of the spinal cord	0.136064681191		1
HP:0011221	Vertical forehead creases	-0.0349304241262		1
HP:0012302	Herpes simplex encephalitis	-0.0239932043895		1
HP:0012307	Spatulate ribs	-0.014488981594		1
HP:0011889	Bleeding with minor or no trauma	-0.0313050999372		1
HP:0012309	Cutaneous amyloidosis	-0.0276646161138		1
HP:0012308	Decreased serum complement C9	0.00509994543827		1
HP:0004910	Bicarbonate-wasting renal tubular acidosis	-0.0831848595188		1
HP:0031405	Poroma	0.00414327864015		1
HP:0004916	Generalized distal tubular acidosis	0.0262062399113		1
HP:0009555	Hypoplasia of the pharynx	-0.00267100394211		1
HP:0008706	Distal urethral duplication	0.0807849251512		1
HP:0008707	Absent scrotum	-0.0405677305365		1
HP:0008708	Partial development of the penile shaft	-0.0250221073147		1
HP:0030241	Hypoplasia of deltoid muscle	-0.0154425400192		1
HP:0004286	Patchy sclerosis of hand bones	-0.0655495973889		1
HP:0004281	Irregular sclerosis of hand bones	-0.0655495973889		1
HP:0030436	Fibrofolliculoma	-0.0016398738138		1
HP:0030437	Anal canal neoplasm	-0.175748941694		1
HP:0005627	Type D brachydactyly	-0.0218662996377		1
HP:0001937	Microangiopathic hemolytic anemia	-0.0508513442554		1
HP:0005620	Hypermobility of interphalangeal joints	-0.0104366927612		1
HP:0009290	Short distal phalanx of the 4th finger	0.0261216202614		1
HP:0011740	Glucocortocoid-insensitive primary hyperaldosteronism	-0.00639797426234		1
HP:0007705	Corneal degeneration	-0.0224035645906		1
HP:0007707	Congenital aphakia	-0.0337140424462		1
HP:0012484	Abnormal dense granules	0.122836630865		1
HP:0040200	Motor impersistence	-0.0329026791623		1
HP:0040201	Simultanapraxia	-0.0329026791623		1
HP:0005198	Stiff interphalangeal joints	-0.175748941694		1
HP:0025042	Abnormality of mesenteric lymph nodes	-0.0144385172396		1
HP:0030468	Abnormal multifocal electroretinogram	0.0766072477343		1
HP:0005001	Recurrent patellar dislocation	0.137082782876		1
HP:0030462	Abnormal amplitude of flash visual evoked potentials	-0.00206804925708		1
HP:0006691	Pulmonic valve myxoma	0.0496830730523		1
HP:0007831	Nonprogressive restrictive external ophthalmoplegia	0.0163279268163		1
HP:0025043	Enlarged mesenteric lymph node	-0.0144385172396		1
HP:0011887	Choroid hemorrhage	0.531309036306		1
HP:0025047	Abnormal brain choline level by MRS	-0.0317539914489		1
HP:0100040	Broad 2nd toe	-0.0658507052199		1
HP:0008354	Factor X activation deficiency	-0.0502085807364		1
HP:0100595	Camptocormia	-0.0211343878446		1
HP:0007838	Progressive ptosis	-0.0293483754564		1
HP:0007230	Decreased distal sensory nerve action potential	-0.00582023453664		1
HP:0007233	Clusters of axonal regeneration	-0.032825032425		1
HP:0031655	Quadricuspid aortic valve	-0.15327329592		1
HP:0007232	Spinocerebellar tract disease in lower limbs	0.00710702298877		1
HP:0410327	Dairy allergy	0.125192520338		1
HP:0004758	Effort-induced polymorphic ventricular tachycardia	0.564556294782		1
HP:0031454	Apocrine hidrocystoma	0.00414327864015		1
HP:0009589	Bilateral vestibular Schwannoma	0.0266113585638		1
HP:0009059	Congenital generalized lipodystrophy	0.0167427391647		1
HP:0010452	Ectopia of the spleen	-0.0356444530926		1
HP:0011856	Pica	-0.0228728390301		1
HP:0010187	Bullet-shaped distal toe phalanx	-0.038061854326		1
HP:0010186	Broad distal phalanx of the toes	-0.0218662996377		1
HP:0011886	Hyphema	-0.0291648710112		1
HP:0003575	Increased intracellular sodium	0.00776386417785		1
HP:0007589	Aplasia cutis congenita on trunk or limbs	0.0013227691463		1
HP:0031849	Sleep-wake inversion	-0.0527903203467		1
HP:0007569	Generalized seborrheic dermatitis	-0.0394550694909		1
HP:0012313	Heberden's node	0.0261216202614		1
HP:0009971	Polydactyly affecting the 4th finger	0.0807849251512		1
HP:0007277	Paucity of anterior horn motor neurons	-0.025027068098		1
HP:0031844	Euphoria	-0.02233145265		1
HP:0025274	Ovarian dermoid cyst	-0.0623747863322		1
HP:0011313	Narrow nail	0.00414327864015		1
HP:0030423	Splenic cyst	0.0183977082211		1
HP:0100628	Esophageal diverticulum	-0.0476411181544		1
HP:0005424	Absent specific antibody response	0.004672208696		1
HP:0005422	Absence of CD8-positive T cells	-0.0424680289698		1
HP:0002635	Type IV atherosclerotic lesion	0.032571709149		1
HP:0002810	Dumbbell-shaped metaphyses	-0.00582023453664		1
HP:0032476	Abnormal circulating vitamin B6 level	-0.0272822912981		1
HP:0010958	Bilateral renal agenesis	0.0807849251512		1
HP:0009590	Unilateral vestibular Schwannoma	0.0266113585638		1
HP:0009595	Occasional neurofibromas	0.0266113585638		1
HP:0010954	Hypoplastic right heart	-0.0271346260452		1
HP:0004746	Glomerular subendothelial electron-dense deposits	-0.175748941694		1
HP:0031665	Midsystolic murmur	-0.0655495973889		1
HP:0031664	Systolic heart murmur	-0.0655495973889		1
HP:0012147	Reduced quantity of Von Willebrand factor	-0.0274376501961		1
HP:0025072	Prominent U wave	0.0721123546054		1
HP:0025070	Abnormal U wave	0.0721123546054		1
HP:0045038	Gastric lymphoma	-0.0336068789252		1
HP:0007537	Severe photosensitivity	0.0154484804209		1
HP:0012496	Reduced maximal inspiratory pressure	-0.030666562908		1
HP:0030282	Posterior rib gap	-0.0398271530412		1
HP:0002636	Dilatation of an abdominal artery	-0.0078603778186		1
HP:0009626	Contractures of the interphalangeal joint of the thumb	-0.00455200137355		1
HP:0032123	Ultra-low vision	-0.0310780120072		1
HP:0011305	Partial absence of toe	0.310706032218		1
HP:0200116	Distal ileal atresia	-0.175748941694		1
HP:0031855	Right isomerism	-0.0134064660608		1
HP:0031854	Left Isomerism	0.739286770342		1
HP:0006904	Late-onset spinocerebellar degeneration	0.0089882795405		1
HP:0002826	Halberd-shaped pelvis	-0.00582023453664		1
HP:0002822	Hyperplasia of the femoral trochanters	-0.00582023453664		1
HP:0005429	Recurrent systemic pyogenic infections	-0.0534426546111		1
HP:0006253	Swelling of proximal interphalangeal joints	-0.0903720994039		1
HP:0006252	Interphalangeal joint erosions	-0.0130361196663		1
HP:0012151	Hemothorax	-0.0284294716651		1
HP:0002626	Venous varicosities of celiac and mesenteric vessels	-0.0078603778186		1
HP:0012150	Single lineage myelodysplasia	0.0333511019272		1
HP:0012152	Foveoschisis	-0.0086820489467		1
HP:0006016	Delayed phalangeal epiphyseal ossification	-0.175748941694		1
HP:0006011	Cuboidal metacarpal	-0.0281723513618		1
HP:0006012	Widened metacarpal shaft	-0.0130361196663		1
HP:0030897	Decreased intestinal transit time	-0.0167188001659		1
HP:0030896	Abnormal gastrointestinal transit time	-0.0167188001659		1
HP:0030892	Deep cerebral white matter hyperdensities	0.0335515084512		1
HP:0031264	Abnormal morphology of Bowman capsule	-0.00627489900756		1
HP:0031265	Abnormal podocyte morphology	-0.00627489900756		1
HP:0031266	Podocyte foot process effacement	-0.00627489900756		1
HP:0200108	Shortened outer dynein arms	0.00230325047504		1
HP:0200109	Absent/shortened outer dynein arms	0.00230325047504		1
HP:0200105	Absent fifth toenail	-0.05250902735		1
HP:0006398	Flat distal femoral epiphysis	-0.00688036918884		1
HP:0006390	Anterior tibial bowing	-0.0334177435921		1
HP:0006397	Lateral displacement of patellae	-0.0298440609183		1
HP:0010922	Membranous cataract	-0.031819368241		1
HP:0004848	Ph-positive acute lymphoblastic leukemia	-0.0182123144344		1
HP:0030865	Large elbow	-0.00926889309531		1
HP:0006462	Generalized bone demineralization	0.000770371557214		1
HP:0008985	Increased intramuscular fat	-0.175748941694		1
HP:0030828	Wheezing	-0.175748941694		1
HP:0008986	Agenesis of the diaphragm	-0.00513608974886		1
HP:0025452	Pyoderma gangrenosum	-0.0122685379522		1
HP:0025455	Decreased CSF 5-hydroxyindolacetic acid	-0.0317539914489		1
HP:0025458	Decreased CSF albumin concentration	-0.0317539914489		1
HP:0006465	Periosteal thickening of long tubular bones	0.0101940880139		1
HP:0012713	Moderate hearing impairment	-0.021357145941		1
HP:0008134	Irregular tarsal ossification	-0.0736378232214		1
HP:0008133	Distal tapering of metatarsals	-0.0130361196663		1
HP:0008132	Medial rotation of the medial malleolus	-0.0310572636179		1
HP:0007943	Congenital stapes ankylosis	-0.0313095307142		1
HP:0009463	Ulnar deviation of the 3rd finger	-0.0281723513618		1
HP:0030820	Hooded eyelid	-0.020943054481		1
HP:0008455	Dysplastic sacrum	-0.0263518141478		1
HP:0008456	C2-C3 subluxation	0.00401861117273		1
HP:0008457	Caudal interpedicular narrowing	-0.175748941694		1
HP:0000941	Short diaphyses	-0.0196084744417		1
HP:0008453	Congenital kyphoscoliosis	-0.0339172976418		1
HP:0008458	Progressive congenital scoliosis	-0.025499877049		1
HP:0011573	Hypoplastic tricuspid valve	0.00645322215713		1
HP:0011575	Imperforate tricuspid valve	0.45741139023		1
HP:0011574	Imperforate atrioventricular valve	0.45741139023		1
HP:0011579	Unbalanced atrioventricular canal defect	0.0586990737639		1
HP:0010542	Vestibular nystagmus	-0.0329026791623		1
HP:0002587	Projectile vomiting	-0.0447287754817		1
HP:0009295	Short middle phalanx of the 4th finger	-0.0281723513618		1
HP:0009299	Aplasia/Hypoplasia of the middle phalanx of the 4th finger	-0.0281723513618		1
HP:0011966	Elevated plasma citrulline	-0.0740431967505		1
HP:3000075	Abnormal lingual nerve morphology	-0.0292220384696		1
HP:0003969	Slender forearm bones	-0.0332567700633		1
HP:0010799	Pinealoma	0.837790158105		1
HP:0010791	Hyperplasia of the Leydig cells	-0.0324193805336		1
HP:0008326	Reduced circulating vitamin B6 level	-0.0272822912981		1
HP:0006150	Swan neck-like deformities of the fingers	-0.114613706958		1
HP:0004466	Prolonged brainstem auditory evoked potentials	0.0426064371119		1
HP:0004464	Postauricular pit	-0.0300499455066		1
HP:0006092	Malaligned carpal bone	-0.0281723513618		1
HP:0032007	Maceration	-0.0239564489524		1
HP:0012389	Appendicular hypotonia	-0.0439901047334		1
HP:0032001	Pink urine	-0.0269565939249		1
HP:0032003	Green urine	-0.030498315625		1
HP:0007285	Facial palsy secondary to cranial hyperostosis	-0.0323099986632		1
HP:0007208	Irregular myelin loops	-0.0351663798911		1
HP:0003961	Fractured forearm bones	-0.0345843620494		1
HP:0010812	Short uvula	-0.029761987452		1
HP:0008082	Medial deviation of the foot	-0.0109111083809		1
HP:0010175	Bullet-shaped toe phalanx	-0.038061854326		1
HP:0010179	Symphalangism affecting the phalanges of the toes	-0.118761421768		1
HP:0006702	Coronary artery dissection	-0.0649209218672		1
HP:0006873	Symmetrical progressive peripheral demyelination	0.0316313570319		1
HP:0030732	Dysplastic tricuspid valve	-0.0126150213622		1
HP:0007473	Crusting erythematous dermatitis	-0.00102371174349		1
HP:0012226	Ovarian teratoma	-0.0623747863322		1
HP:0006362	Varus deformity of humeral neck	0.00646794045927		1
HP:0031524	Ampulla of Vater carcinoma	2.01896054132		1
HP:0006366	Adductor longus contractures	0.0648656592134		1
HP:0006095	Wide tufts of distal phalanges	-0.0442784900433		1
HP:0031526	Subretinal fluid	0.0450543458615		1
HP:0010664	Fusion of the left and right thalami	0.219145201128		1
HP:0005176	Dysplastic aortic valve	-0.175748941694		1
HP:0012560	Decreased T3/T4 ratio	0.0560682528823		1
HP:0025124	Fragile teeth	0.00536617457163		1
HP:0003887	Abnormality of the humeral heads	0.00646794045927		1
HP:0012528	Abnormal number of alpha granules	-0.00137181292846		1
HP:0012529	Abnormal dense granule content	0.122836630865		1
HP:3000038	Abnormal cricoid cartilage morphology	-0.175748941694		1
HP:0000866	Euthyroid multinodular goiter	0.0257229738664		1
HP:0012527	Abnormal alpha granule content	0.122836630865		1
HP:0007778	Posterior retinal neovascularization	0.00212577017542		1
HP:0012521	Optic nerve aplasia	-0.0341550297645		1
HP:0006424	Elongated radius	-0.0187594202341		1
HP:0006112	Expanded phalanges with widened medullary cavities	0.00977535110892		1
HP:0005951	Progressive inspiratory stridor	-0.012586019829		1
HP:0100661	Trigeminal neuralgia	-0.0329026791623		1
HP:0011351	Moderate receptive language delay	-0.141036326887		1
HP:0032047	Focal cortical dysplasia type I	-0.0423382520475		1
HP:0010347	Aplasia/Hypoplasia of the phalanges of the 2nd toe	-0.0153188464238		1
HP:0005617	Bilateral camptodactyly	-0.00431437612837		1
HP:0025551	Optic nerve misrouting	-0.069084472034		1
HP:0025550	Elevated circulating ribitol concentration	-0.0715916114473		1
HP:0031565	Abdominal situs ambiguus	-0.0134064660608		1
HP:0031691	Severe viral infection	-0.0386192370851		1
HP:0009813	Upper limb phocomelia	-0.080296319611		1
HP:0012266	T-wave alternans	-0.0135791308206		1
HP:0004968	Recurrent cerebral hemorrhage	0.0108280534693		1
HP:0030774	Mitochondrial swelling	0.0794288960431		1
HP:0004961	Pulmonary artery sling	-0.000681791606145		1
HP:0004960	Absent pulmonary artery	-0.0298000524111		1
HP:0007432	Intermittent generalized erythematous papular rash	0.0103483177675		1
HP:0001301	Chronic sensorineural polyneuropathy	-0.0272121245683		1
HP:0007437	Multiple cutaneous leiomyomas	0.108378721566		1
HP:0001468	Aplasia/Hypoplasia involving the musculature of the upper arm	-0.0187594202341		1
HP:0007779	Anterior segment of eye aplasia	-0.0337140424462		1
HP:0005170	Complete heart block with broad QRS complexes	-0.175748941694		1
HP:0011539	Atrial situs ambiguous	0.0586990737639		1
HP:0012068	Aspartylglucosaminuria	-0.0374122902545		1
HP:0100289	Abnormality of pattern reversal visual evoked potentials	0.0648656592134		1
HP:0011537	Left atrial isomerism	0.739286770342		1
HP:0011536	Right atrial isomerism	-0.0134064660608		1
HP:0007634	Nonarteritic anterior ischemic optic neuropathy	0.104645024153		1
HP:0006582	Reye syndrome-like episodes	-0.0314147279478		1
HP:0006581	Depletion of mitochondrial DNA in liver	-0.0186413331399		1
HP:0007985	Retinal arteriolar occlusion	0.0450543458615		1
HP:0007980	Absent retinal pigment epithelium	0.0160549738797		1
HP:0005172	Left posterior fascicular block	-0.175748941694		1
HP:0012066	Increased urinary disaccharide excretion	-0.0214550700595		1
HP:0012060	Acral lentiginous melanoma	0.0201086829859		1
HP:0012061	Urinary excretion of sialylated oligosaccharides	0.00778441183141		1
HP:0003358	Elevated intracellular cystine	-0.175748941694		1
HP:0100499	Tibial deviation of toes	-0.038459336922		1
HP:0008498	No permanent dentition	-0.0367553980391		1
HP:0003357	Thymic hormone decreased	-0.0750191801034		1
HP:0003354	Hyperthreoninemia	-0.00355785808587		1
HP:0100495	Mastocytosis	0.142605465319		1
HP:0030075	Ductal carcinoma in situ	0.00180542279488		1
HP:0030009	Cervical insufficiency	-0.0104366927612		1
HP:0010587	Triangular epiphyses	-0.0281723513618		1
HP:0030005	Capillary leak	-0.168252028891		1
HP:0011188	Focal EEG discharges with secondary generalization	0.207323320456		1
HP:0007774	Hypoplasia of the ciliary body	-0.045049453687		1
HP:0100778	Cryoglobulinemia	-0.0459500215143		1
HP:0007866	Retinal infarction	-0.0125196773402		1
HP:0030868	Monorchism	-0.0263502267014		1
HP:0004015	Abnormality of radial metaphyses	-0.014488981594		1
HP:0100035	Phonic tics	-0.03415199497		1
HP:0008909	Lethal short-limbed short stature	-0.175748941694		1
HP:0010501	Limitation of knee mobility	0.0261216202614		1
HP:0100327	Cow milk allergy	0.125192520338		1
HP:0010509	Aplasia of the tarsal bones	-0.080296319611		1
HP:0030326	Abnormal macrophage count	-0.0425203280077		1
HP:0011671	Interrupted inferior vena cava with azygous continuation	-0.019260512996		1
HP:0100504	Vitamin B2 deficiency	-0.0271306384158		1
HP:0007738	Uncontrolled eye movements	-0.00206804925708		1
HP:0030042	Incomplete ossification of pubis	-0.175748941694		1
HP:0002083	Migraine without aura	-0.0213772174798		1
HP:0030322	Vertebral artery hypoplasia	-0.0344714952179		1
HP:0007827	Nodular corneal dystrophy	-0.0122043299447		1
HP:0008838	Stippled calcification proximal humeral epiphyses	-0.0294001592833		1
HP:0009747	Lumbosacral hirsutism	0.0361249119436		1
HP:0009745	Spinalarachnoid cyst	-0.0398418417724		1
HP:0009742	Stiff shoulders	-0.0360370199702		1
HP:0007516	Redundant skin on fingers	-0.033646140267		1
HP:0012618	Urachal cyst	-0.0219789162613		1
HP:0012611	Increased urinary urate	-0.164686996445		1
HP:0005671	Bilateral intracranial calcifications	0.00797650582783		1
HP:0006193	Thimble-shaped middle phalanges of hand	-0.175748941694		1
HP:0006190	Radially deviated wrists	-0.0277542069154		1
HP:0007727	Opacification of the corneal epithelium	-0.0272019889858		1
HP:0011480	Unilateral microphthalmos	-0.0341550297645		1
HP:0011489	Abnormal migration of corneal endothelium	-0.018106911537		1
HP:0100752	Abnormal liver lobulation	-0.0335123590854		1
HP:0009356	Triangular epiphysis of the proximal phalanx of the 3rd finger	-0.0281723513618		1
HP:0030323	Unilateral vertebral artery hypoplasia	-0.0344714952179		1
HP:0012109	Angle closure glaucoma	0.349649150943		1
HP:0009358	Abnormality of the proximal phalanx of the 3rd finger	-0.0281723513618		1
HP:0031798	Elevated apolipoprotein B level	0.00505455532604		1
HP:0032209	Abnormal circulating free T3 concentration	0.176281023458		1
HP:0002501	Spasticity of pharyngeal muscles	0.00103636489943		1
HP:0010260	Enlarged epiphyses of the middle phalanges of the hand	-0.0281723513618		1
